id,aluno_id,disciplina,media_final,percentual_presenca,ano_letivo
7cc7e456-2a8a-408b-b5c8-0878f8b2b062,da43a4ee-cb91-4f92-b9fb-15a6ffb519ae,História,9.3,70,2026
213e4e62-3d20-433e-b6ed-c7d73e95c2f9,da43a4ee-cb91-4f92-b9fb-15a6ffb519ae,Física,4.9,74,2026
178d9871-6d7b-44ec-93b2-56c7fc5f3add,da43a4ee-cb91-4f92-b9fb-15a6ffb519ae,Química,7.8,98,2026
ec78a51e-74ac-4ac3-9c51-1bfadc8c7840,664f8bb3-e066-4979-94da-117f4bf84232,Matemática,10,70,2026
c3984952-8479-44f7-8f91-cdae5c6fa101,664f8bb3-e066-4979-94da-117f4bf84232,Português,2.7,73,2026
0cc698c8-3b5a-4520-ab66-774af6df71a8,664f8bb3-e066-4979-94da-117f4bf84232,História,5.6,77,2026
d0f3ef4c-e12a-406c-aaaf-95182cfedf31,664f8bb3-e066-4979-94da-117f4bf84232,Física,10,86,2026
eec562b4-a47e-4f5b-a465-ff87ff4fdcc5,664f8bb3-e066-4979-94da-117f4bf84232,Química,8.3,89,2026
4a30a540-9680-476f-b288-de96aa597a7e,aa5889fb-9b63-40bf-b13f-5c14e285b732,Matemática,3.1,78,2026
86dff7cf-2e8d-41e7-900c-8c274b7b159d,aa5889fb-9b63-40bf-b13f-5c14e285b732,Português,9,100,2026
f4a9ae44-0cb6-4aa2-b0e3-51d3ef70310c,aa5889fb-9b63-40bf-b13f-5c14e285b732,História,3.7,92,2026
863a6bb8-02bb-4c7c-86f6-27edf6764857,aa5889fb-9b63-40bf-b13f-5c14e285b732,Física,9,98,2026
dc046c17-0e5e-498f-942f-5909da130355,aa5889fb-9b63-40bf-b13f-5c14e285b732,Química,7,93,2026
48477992-817d-4b56-b3a6-a2c6998a8eb4,8a28a067-bc25-4882-931e-7d8a2ec7d5f3,Matemática,10,98,2026
20f97708-8db6-45c4-a3fb-53ead6ffc949,8a28a067-bc25-4882-931e-7d8a2ec7d5f3,Português,10,74,2026
5f11db80-5d44-4dd7-a078-59855abde95e,8a28a067-bc25-4882-931e-7d8a2ec7d5f3,História,3.9,72,2026
2bedf5a9-dbd2-4f8c-a981-390b5ca85d7c,8a28a067-bc25-4882-931e-7d8a2ec7d5f3,Física,3.8,79,2026
9603a28b-d40a-4fe4-841f-0d3dbc5e6216,8a28a067-bc25-4882-931e-7d8a2ec7d5f3,Química,3.4,94,2026
a44cfb3d-b18d-4c22-ac8c-a6307a84088e,70a6a3a5-9235-4dd0-8e98-c9c4ecd89be2,Matemática,10,77,2026
e1a50a44-fdf4-465d-8237-8b81dccd1b00,70a6a3a5-9235-4dd0-8e98-c9c4ecd89be2,Português,9,81,2026
ac617283-0a65-4f17-b241-5ca52533edd8,70a6a3a5-9235-4dd0-8e98-c9c4ecd89be2,História,8,77,2026
5566f900-b936-4cef-9d15-638be3348d9a,70a6a3a5-9235-4dd0-8e98-c9c4ecd89be2,Física,8.3,93,2026
992d4a32-b065-4aa6-a94d-3571fe080393,70a6a3a5-9235-4dd0-8e98-c9c4ecd89be2,Química,3.9,74,2026
bec94987-6aae-4511-a577-e2af258ba24c,ac8f1794-902b-40af-b3a8-fddac8456697,Matemática,5.4,98,2026
a8c45ddb-e7b0-46b1-b9b8-ab289e9be21b,ac8f1794-902b-40af-b3a8-fddac8456697,Português,10,82,2026
02989ca1-186b-4a4f-9cc9-8d0003c99457,ac8f1794-902b-40af-b3a8-fddac8456697,História,2.9,84,2026
c25908f1-3ad7-4a3d-b2fe-20e8eb4397f3,ac8f1794-902b-40af-b3a8-fddac8456697,Física,8.4,88,2026
10c72d40-d428-4091-ab86-8ca55bcd51da,ac8f1794-902b-40af-b3a8-fddac8456697,Química,7.5,77,2026
d44c26e2-1a46-4141-9be8-2272dbb7f9a2,cb804588-048a-47b6-b9c3-d945f70887a1,Matemática,9.8,74,2026
b0a401e5-1306-4e63-8d79-d69178143c30,cb804588-048a-47b6-b9c3-d945f70887a1,Português,7.2,92,2026
ce278a26-c962-4aba-ae6e-e551781daf55,cb804588-048a-47b6-b9c3-d945f70887a1,História,9.5,81,2026
bdfb260b-75c5-4684-95cc-6db25f63f925,cb804588-048a-47b6-b9c3-d945f70887a1,Física,8.9,100,2026
f4426361-ea7e-40a1-b4cc-b618831c962c,cb804588-048a-47b6-b9c3-d945f70887a1,Química,8.2,78,2026
5a7ad7ef-43b9-45b4-972d-5af7db7bef95,ce7f3796-4c65-4091-a418-3897e34da2f4,Matemática,4.5,80,2026
7fa27de4-f941-4d6e-b4e1-5eceae55a2a0,ce7f3796-4c65-4091-a418-3897e34da2f4,Português,8.9,78,2026
b2042ed7-78a0-4048-9503-fd18a33bdcca,ce7f3796-4c65-4091-a418-3897e34da2f4,História,7.8,94,2026
d136f7d5-ebdd-4118-8091-0a009f9aa4de,ce7f3796-4c65-4091-a418-3897e34da2f4,Física,9.9,79,2026
44016a12-232e-424c-999d-8f60f0d52368,ce7f3796-4c65-4091-a418-3897e34da2f4,Química,10,94,2026
21f39bde-00f3-4933-aa81-f98dccd4c105,61a41118-84e6-4418-8f0c-61d3f2e3bbe7,Matemática,8.7,71,2026
15299305-8e0b-4288-ae28-2cd581778abd,61a41118-84e6-4418-8f0c-61d3f2e3bbe7,Português,10,100,2026
4420bfc0-1356-4972-8e22-5aebe3f451ad,61a41118-84e6-4418-8f0c-61d3f2e3bbe7,História,6.9,88,2026
b3eb9e50-3280-4823-841f-7b5600e8712b,61a41118-84e6-4418-8f0c-61d3f2e3bbe7,Física,10,88,2026
3934b770-c002-4b94-922a-152be7d2ec26,61a41118-84e6-4418-8f0c-61d3f2e3bbe7,Química,4.1,96,2026
be64e2e2-eb30-440f-a287-cb070d76a9bf,65834c2d-ca68-4fd5-8edd-8093a1fd416a,Matemática,5.2,74,2026
9c6a1f44-6019-41d8-bff6-4a17c51319f7,65834c2d-ca68-4fd5-8edd-8093a1fd416a,Português,3.7,94,2026
fe73a38d-72cd-49d0-bb3e-4c47747e6816,65834c2d-ca68-4fd5-8edd-8093a1fd416a,História,6.7,97,2026
c30fc750-1044-4b5e-a929-b1d3c9d62282,65834c2d-ca68-4fd5-8edd-8093a1fd416a,Física,2.7,82,2026
ab810c0b-caeb-4342-a0ca-a87eb07c5264,65834c2d-ca68-4fd5-8edd-8093a1fd416a,Química,9.5,99,2026
b04c5b4b-484c-4b34-850b-eaf725a727d9,918ea2c1-db0a-4a75-8902-91480cf79a78,Matemática,10,97,2026
7174db4a-791a-4076-b709-eef7d4a3d1aa,918ea2c1-db0a-4a75-8902-91480cf79a78,Português,3.2,76,2026
3ed2f347-70b7-4e60-bee6-d5d9573fed5e,918ea2c1-db0a-4a75-8902-91480cf79a78,História,2.6,74,2026
1b42382c-e734-4f78-901c-64c62f8958d4,918ea2c1-db0a-4a75-8902-91480cf79a78,Física,6.1,71,2026
5f2b77fd-2087-418d-ae16-9a4be6efe8cf,918ea2c1-db0a-4a75-8902-91480cf79a78,Química,5,90,2026
9a4afcd1-4be2-49ca-ad0a-087c19540190,89b08cae-a46d-4e7e-9bfe-fa3a4eeef7c2,Matemática,6.2,77,2026
91238678-881d-4895-ab8e-1285dbd5a941,89b08cae-a46d-4e7e-9bfe-fa3a4eeef7c2,Português,5.8,79,2026
a6fd0a07-5fa1-4d15-b0f3-fcff13cdea86,89b08cae-a46d-4e7e-9bfe-fa3a4eeef7c2,História,8.4,99,2026
34f1ee3a-af66-416c-bf92-fee1028f250c,89b08cae-a46d-4e7e-9bfe-fa3a4eeef7c2,Física,4.5,82,2026
c1280de4-8499-468b-9699-6dceddc08a4e,89b08cae-a46d-4e7e-9bfe-fa3a4eeef7c2,Química,4.1,98,2026
a77d50f8-7365-437c-8a5a-07617f24ff39,51df7b27-ee12-49a2-bf99-816d15a76488,Matemática,10,98,2026
aab5f005-5bb8-47f1-a675-1241740f2ad2,51df7b27-ee12-49a2-bf99-816d15a76488,Português,3.2,76,2026
e1b63e71-8fd6-4be2-b207-313b5e976d2d,51df7b27-ee12-49a2-bf99-816d15a76488,História,4.5,71,2026
7b74cfd1-f4d5-4dea-9caa-bf3b508bb041,51df7b27-ee12-49a2-bf99-816d15a76488,Física,10,88,2026
030c0613-09b7-4429-8ba9-a4fe845e17b2,51df7b27-ee12-49a2-bf99-816d15a76488,Química,10,96,2026
56eaae02-381a-4e3a-80f9-3038f1da6dbc,497dabb9-8d6b-4ee7-adc8-c9ae57af2b5a,Matemática,3.7,74,2026
30cfb5f5-3b2c-436e-9057-5ec10d752790,497dabb9-8d6b-4ee7-adc8-c9ae57af2b5a,Português,5.4,97,2026
71a96efc-50fb-4578-b39b-fabd3e5cbb2b,497dabb9-8d6b-4ee7-adc8-c9ae57af2b5a,História,5.8,91,2026
d8932e4c-18bd-4ed2-9a33-c0d676b20805,497dabb9-8d6b-4ee7-adc8-c9ae57af2b5a,Física,7.3,100,2026
a5c0a1d1-7e9e-4791-8891-cbb0381ed428,497dabb9-8d6b-4ee7-adc8-c9ae57af2b5a,Química,8.1,74,2026
4fd08d97-7a70-4048-b420-7ef925520ae5,b198d466-6376-45ad-a9ca-36d1bbc90f35,Matemática,7.2,97,2026
d80bb37e-4fed-418b-9e29-d2686628bc83,b198d466-6376-45ad-a9ca-36d1bbc90f35,Português,4.7,99,2026
16cbf93e-cf72-46ae-ac43-e539c1232c3c,b198d466-6376-45ad-a9ca-36d1bbc90f35,História,3.4,85,2026
08e235fc-2ccb-41d8-9bc5-4ce7d0bdf46a,b198d466-6376-45ad-a9ca-36d1bbc90f35,Física,10,100,2026
d478e1f3-63ec-4f5f-afe3-d3e0411e1361,b198d466-6376-45ad-a9ca-36d1bbc90f35,Química,4.2,79,2026
faf745c7-5e0d-4d22-8e79-67ed4a1cb652,a48a85d8-e58f-434a-be4f-7963bbb5f6e2,Matemática,8.5,82,2026
2dca3c6c-0a1a-46ba-a7f8-9c570405bc5d,a48a85d8-e58f-434a-be4f-7963bbb5f6e2,Português,8.5,98,2026
6109fa5b-bb6e-412e-bbab-98429a97c5a8,a48a85d8-e58f-434a-be4f-7963bbb5f6e2,História,5.7,88,2026
d1f1ffb6-74d5-4c03-aca8-275f442370f3,a48a85d8-e58f-434a-be4f-7963bbb5f6e2,Física,3.6,80,2026
a61c2304-0b62-491a-9d4d-45df6d160596,a48a85d8-e58f-434a-be4f-7963bbb5f6e2,Química,10,95,2026
4bfae5af-dfe2-4d9c-b4ce-1156a116b71c,3ef5a89a-4ffe-4b19-9349-a152453c7b16,Matemática,6.8,71,2026
4037b06f-f3af-4efc-ad21-d924beec2fd5,3ef5a89a-4ffe-4b19-9349-a152453c7b16,Português,0.3,84,2026
f17e5bb3-cb36-44bb-bb1f-b936efac4065,3ef5a89a-4ffe-4b19-9349-a152453c7b16,História,3.5,74,2026
886b161a-0be3-4862-8948-fb6a1962a341,3ef5a89a-4ffe-4b19-9349-a152453c7b16,Física,5.7,81,2026
53a8dc29-1a58-4f77-9be8-86f92a8dfbfe,3ef5a89a-4ffe-4b19-9349-a152453c7b16,Química,2.7,69,2026
63a45667-3372-454e-af26-fe0082d4ec7f,85818cf7-9c2d-4c53-97c8-382c6e3b2438,Matemática,6.2,77,2026
f9cb6eac-5cf5-4ce9-b1d7-0dd83bf5f8ff,85818cf7-9c2d-4c53-97c8-382c6e3b2438,Português,5,100,2026
ccd95c41-9e3c-4872-a7c1-3694a87e0d8a,85818cf7-9c2d-4c53-97c8-382c6e3b2438,História,6.2,85,2026
03c032e9-8d1f-4c7f-bcbe-878fd768f5e2,85818cf7-9c2d-4c53-97c8-382c6e3b2438,Física,5.1,99,2026
6409800e-9e27-4640-860a-9ca9e72d8a59,85818cf7-9c2d-4c53-97c8-382c6e3b2438,Química,4,95,2026
050c7734-42e8-46c3-9690-aec918e475a3,d0812c74-c563-4bd6-bb83-e7370b5e3f6b,Matemática,0.4,66,2026
aece64fc-30c3-4818-b9ba-68821824b96f,d0812c74-c563-4bd6-bb83-e7370b5e3f6b,Português,2.9,86,2026
09989269-f1d3-4845-baad-5f8328a8fcdd,d0812c74-c563-4bd6-bb83-e7370b5e3f6b,História,4.3,83,2026
e2bd43bd-8896-481b-a73c-ded201023ca7,d0812c74-c563-4bd6-bb83-e7370b5e3f6b,Física,6.7,89,2026
fb06d409-84f8-4174-8c65-7c821927caa0,d0812c74-c563-4bd6-bb83-e7370b5e3f6b,Química,3.9,70,2026
32207c20-57d9-4110-8361-79acfa012ccc,b2cca24c-7b79-431c-8cbd-26868ae5d9d6,Matemática,3.6,61,2026
420e02e6-43bf-4671-9262-3955324253e5,b2cca24c-7b79-431c-8cbd-26868ae5d9d6,Português,10,73,2026
968e5a00-2420-4197-97dc-12f89571ec9f,b2cca24c-7b79-431c-8cbd-26868ae5d9d6,História,9,74,2026
02d7c4b2-4634-4cb7-bf4e-54ca565b501d,b2cca24c-7b79-431c-8cbd-26868ae5d9d6,Física,6.5,89,2026
7a3ec4b0-817a-482d-8bc5-f6475dd28ea2,b2cca24c-7b79-431c-8cbd-26868ae5d9d6,Química,3.4,94,2026
d01f4c21-4794-476c-8e38-bb9788327fac,3a90aceb-5f89-4bea-b658-5a5512d7bf5a,Matemática,3.3,74,2026
3d3a69ed-c72f-48e2-a559-f976720406b0,3a90aceb-5f89-4bea-b658-5a5512d7bf5a,Português,4.1,59,2026
3f9d3ad5-3eb4-4dc4-bf7c-13e786ea7bae,3a90aceb-5f89-4bea-b658-5a5512d7bf5a,História,8,78,2026
0fa827a4-2a1a-4622-8919-08f619176ec1,3a90aceb-5f89-4bea-b658-5a5512d7bf5a,Física,6.9,85,2026
3a4119ec-de18-484e-b409-4062016e47f6,3a90aceb-5f89-4bea-b658-5a5512d7bf5a,Química,9.9,94,2026
10f158b6-bc1a-463c-ad9a-3e2b65f6be25,a8c5bf52-ccef-4f32-b303-e696433f34bd,Matemática,5.4,91,2026
b28e6765-81ed-4daa-9bc4-68c4537525fc,a8c5bf52-ccef-4f32-b303-e696433f34bd,Português,4.8,77,2026
e99c39d1-d9d9-456d-92fa-275bbfdb1129,a8c5bf52-ccef-4f32-b303-e696433f34bd,História,6,74,2026
82d6af4c-111f-4380-b168-42a6b9e8c5ea,a8c5bf52-ccef-4f32-b303-e696433f34bd,Física,2.1,77,2026
3a2bb0c0-c914-4927-973b-2064ff56c293,a8c5bf52-ccef-4f32-b303-e696433f34bd,Química,6.4,72,2026
fd27bd3c-c94f-40ca-8837-da415125b43e,51d0f0f8-d509-41ab-bba3-d834910f1377,Matemática,3,85,2026
3318adfe-17c8-4ba5-97f4-07b4b8c09394,51d0f0f8-d509-41ab-bba3-d834910f1377,Português,5.1,93,2026
2a585e5f-19da-4a4e-8828-a5e7da7949a6,51d0f0f8-d509-41ab-bba3-d834910f1377,História,3.7,70,2026
7d33d98a-7fc2-4985-b167-04da3da98e1c,51d0f0f8-d509-41ab-bba3-d834910f1377,Física,10,74,2026
835438ea-db23-4e17-8afc-5476488fc313,51d0f0f8-d509-41ab-bba3-d834910f1377,Química,6.2,83,2026
8d3ee2e4-5bd6-4357-9487-cb184a0a8313,dbe8b1ed-011f-4361-8a98-ca4ff4cbf535,Matemática,5.9,72,2026
d9ad412e-4943-497f-9512-d705f4867338,dbe8b1ed-011f-4361-8a98-ca4ff4cbf535,Português,6.3,80,2026
ea4597fc-da4c-4e49-8f98-12ccabe03f32,dbe8b1ed-011f-4361-8a98-ca4ff4cbf535,História,7.8,73,2026
d0159957-2ce2-49b4-b640-f04e8d1178ed,dbe8b1ed-011f-4361-8a98-ca4ff4cbf535,Física,10,98,2026
31d44d4f-2d65-48bc-8b79-409f8ffc215d,dbe8b1ed-011f-4361-8a98-ca4ff4cbf535,Química,9.9,75,2026
61467adc-c1b3-4347-b92d-fd9ce88ac362,fa38cfcb-5ad1-473c-9270-12e0aad9272f,Matemática,10,71,2026
24af296d-a734-486d-97d6-a0cd8028afc4,fa38cfcb-5ad1-473c-9270-12e0aad9272f,Português,8.6,71,2026
6202207e-15f2-42b6-8cda-811a774c4220,fa38cfcb-5ad1-473c-9270-12e0aad9272f,História,1.3,75,2026
11e4ae07-4fca-4771-b77c-9fdc3c5e47f8,fa38cfcb-5ad1-473c-9270-12e0aad9272f,Física,8.2,83,2026
96919a2a-103b-4508-bd23-66a3ca28054a,fa38cfcb-5ad1-473c-9270-12e0aad9272f,Química,1.1,92,2026
fc2f2e0a-5a0b-434f-86ca-be68df1ceda4,3e53298b-5d26-4568-9bad-a5c8009f0a33,Matemática,8.2,93,2026
2aa491e3-608d-4c07-ac94-ae418ffaf4d5,3e53298b-5d26-4568-9bad-a5c8009f0a33,Português,5.3,74,2026
2b220bef-6b8a-42cf-b41e-d8cf63036c30,3e53298b-5d26-4568-9bad-a5c8009f0a33,História,9.9,76,2026
db9719e7-ce8e-4243-a7e7-cae44380857d,3e53298b-5d26-4568-9bad-a5c8009f0a33,Física,3,84,2026
da85a324-4fe4-424d-ab63-c13bf6520fb0,3e53298b-5d26-4568-9bad-a5c8009f0a33,Química,10,72,2026
1f27bd9e-ea21-4afe-a080-ca49422dfbfb,ac80541e-fdb3-4920-97c9-03a043340ddf,Matemática,5.9,88,2026
2da4fd15-92b4-4e4b-a093-b0edea8c6bf6,ac80541e-fdb3-4920-97c9-03a043340ddf,Português,5.4,100,2026
b7bfade9-849b-4030-bbff-ce3a173d9b57,ac80541e-fdb3-4920-97c9-03a043340ddf,História,8.4,84,2026
af964fe9-49f1-4677-8071-c4a0bfa061f3,ac80541e-fdb3-4920-97c9-03a043340ddf,Física,3.1,60,2026
7ee45550-8fa8-4c4c-a930-0ce56a516304,ac80541e-fdb3-4920-97c9-03a043340ddf,Química,10,92,2026
6ac3f599-48f1-45ee-99a5-209eec2efb2c,76862f62-c69c-4234-a66c-bcfd143b1722,Matemática,4.2,67,2026
5770bb34-a450-43bf-91ae-fec5eacc1de3,76862f62-c69c-4234-a66c-bcfd143b1722,Português,8.1,72,2026
dcabab5a-7249-496b-a37a-b41107bf9d43,76862f62-c69c-4234-a66c-bcfd143b1722,História,7.3,95,2026
6d7d4d3c-dd88-4f3f-ad2a-30eaae59b947,76862f62-c69c-4234-a66c-bcfd143b1722,Física,10,81,2026
5d24ac05-91a9-487a-9d91-1980179b8eaa,76862f62-c69c-4234-a66c-bcfd143b1722,Química,4.9,69,2026
60dd9c17-0b84-42fb-abee-898cb5f6689d,bd5b5245-bbb8-4064-acfd-5faa078ae62f,Matemática,8.9,77,2026
218a945b-a743-480d-b4d4-993a7e9a4612,bd5b5245-bbb8-4064-acfd-5faa078ae62f,Português,5.1,83,2026
186c5ad2-7126-49ff-8e7e-2062200b4db9,bd5b5245-bbb8-4064-acfd-5faa078ae62f,História,8.6,71,2026
7cbcaa83-01df-4836-a0f4-ddbdb3ef1b4b,bd5b5245-bbb8-4064-acfd-5faa078ae62f,Física,10,97,2026
d60276b7-cf06-4cb9-b66f-4ec2597d231d,bd5b5245-bbb8-4064-acfd-5faa078ae62f,Química,9.9,74,2026
3077a177-fff9-4a2e-bf84-3ac9593cf7bb,ff2ecdb6-4b5b-4f81-8475-fef93fa9357c,Matemática,6.3,98,2026
75157a98-26cb-45d1-8c6d-b45b6d985405,ff2ecdb6-4b5b-4f81-8475-fef93fa9357c,Português,8.3,93,2026
5558049f-537c-4242-8aab-50f30aa01719,ff2ecdb6-4b5b-4f81-8475-fef93fa9357c,História,5.2,75,2026
6a230d26-55cd-4a84-a91a-e133a7d40f51,ff2ecdb6-4b5b-4f81-8475-fef93fa9357c,Física,10,73,2026
0c4cc0df-7565-45ac-8a36-54019cb77e97,ff2ecdb6-4b5b-4f81-8475-fef93fa9357c,Química,6.5,95,2026
55e3e4e1-498b-47cd-85b6-c564e5093d58,a09eaaa0-1a81-46fc-9b2c-53ecde002c78,Matemática,5.6,72,2026
27c7a3e2-f1e0-4db7-873b-ac0ee4e9cb8a,a09eaaa0-1a81-46fc-9b2c-53ecde002c78,Português,5.8,97,2026
5f60aa05-bb1c-4a38-bb7d-a18d4579ffd9,a09eaaa0-1a81-46fc-9b2c-53ecde002c78,História,10,92,2026
b4658645-cd4e-4cc1-829f-a5e2c4ec63e5,a09eaaa0-1a81-46fc-9b2c-53ecde002c78,Física,6.4,90,2026
0098f040-9359-43a3-9c3a-33ea795c2823,a09eaaa0-1a81-46fc-9b2c-53ecde002c78,Química,1.2,86,2026
eed068e5-d4bc-4f96-8578-f1d59d8044d1,4331c1c1-b6e5-42e0-bf33-6c2d2798a8ec,Matemática,4.9,72,2026
03e36e1b-4aed-47dc-a210-6778ff34bd14,4331c1c1-b6e5-42e0-bf33-6c2d2798a8ec,Português,2.6,60,2026
88f2cf39-118a-4fdd-96d9-a0437535df24,4331c1c1-b6e5-42e0-bf33-6c2d2798a8ec,História,4.9,76,2026
b278bd2f-2741-4958-8021-cae7188ada5d,4331c1c1-b6e5-42e0-bf33-6c2d2798a8ec,Física,6.7,75,2026
8940026f-5e68-47b8-945c-5682625d9ee1,4331c1c1-b6e5-42e0-bf33-6c2d2798a8ec,Química,6.1,71,2026
571bc992-f47c-425e-8d5b-11f4afe6e302,fc342f07-beb2-469c-bac8-ccd698a1438e,Matemática,5.8,70,2026
b1bf1409-ebca-4205-b078-b870dbaaee58,fc342f07-beb2-469c-bac8-ccd698a1438e,Português,2.9,76,2026
af3d2afb-d1b8-42d7-87e9-75ed864ae6cb,fc342f07-beb2-469c-bac8-ccd698a1438e,História,10,76,2026
3b5a892b-8e07-42d8-a903-351f5e618836,fc342f07-beb2-469c-bac8-ccd698a1438e,Física,6.8,92,2026
b0a20ff5-7251-4e2c-95d3-915a016c586a,fc342f07-beb2-469c-bac8-ccd698a1438e,Química,4.8,68,2026
45765a79-8dfc-4a8c-90bf-f9f1ec1d7c6b,3701647d-2eb2-45da-a0cb-c0c3efdf3338,Matemática,4.6,69,2026
9d4f892b-9358-433f-9e65-77e325e4d71b,3701647d-2eb2-45da-a0cb-c0c3efdf3338,Português,10,75,2026
283618af-3519-43ce-b0c1-1973556fe077,3701647d-2eb2-45da-a0cb-c0c3efdf3338,História,10,74,2026
4e83031f-48d8-424a-9778-8a0ec5e22a48,3701647d-2eb2-45da-a0cb-c0c3efdf3338,Física,7.4,93,2026
900bbdc8-7ef4-46c6-b49e-926b31030da8,3701647d-2eb2-45da-a0cb-c0c3efdf3338,Química,5.1,97,2026
f31a8c08-4da1-4ca6-8c9d-6f2495277757,828874c4-0e80-470b-b7be-820a51618442,Matemática,2.5,73,2026
f0172a57-67e0-4e0c-a3c9-06848b678a69,828874c4-0e80-470b-b7be-820a51618442,Português,10,96,2026
63669d2f-0a7f-4eeb-8eae-380ce081d983,828874c4-0e80-470b-b7be-820a51618442,História,8.9,74,2026
1a12c84d-a72c-40eb-a1aa-fabf80711970,828874c4-0e80-470b-b7be-820a51618442,Física,3.6,88,2026
41b61b67-852b-4b14-8f7b-5c0fcdc42283,828874c4-0e80-470b-b7be-820a51618442,Química,8.1,92,2026
89ed1104-02df-4555-99d4-a25a86330468,b42626bb-1002-4ba6-9e2c-ab691a91ddc8,Matemática,5.5,89,2026
f69ed6ea-04ec-4a5a-9d37-f714120e0b04,b42626bb-1002-4ba6-9e2c-ab691a91ddc8,Português,8,96,2026
26119355-bebb-403b-b784-91239cceedda,b42626bb-1002-4ba6-9e2c-ab691a91ddc8,História,3.1,64,2026
551a73e4-dfbd-4c3b-894b-f4839bc3ad0f,b42626bb-1002-4ba6-9e2c-ab691a91ddc8,Física,9.2,76,2026
b96dccb1-3f37-4fb9-9df8-d33935cc49b7,b42626bb-1002-4ba6-9e2c-ab691a91ddc8,Química,3.1,70,2026
b2bcaa72-8a0a-4664-9078-3e3d5a67bd8e,918d240e-012a-4863-96ac-268e439c8b56,Matemática,1,87,2026
6dc105de-4d43-4137-88b0-6ff60baa507b,918d240e-012a-4863-96ac-268e439c8b56,Português,5.8,83,2026
1d672015-937e-4847-994f-6a577386a2d1,918d240e-012a-4863-96ac-268e439c8b56,História,10,85,2026
224f7b1d-ab74-4c6c-843d-dda4cfbd7ffb,918d240e-012a-4863-96ac-268e439c8b56,Física,4.5,72,2026
aac28fdc-7cee-4aa4-b54d-56a6ba42f109,918d240e-012a-4863-96ac-268e439c8b56,Química,10,96,2026
ec2b17d2-ba90-4552-b27d-5e350fbf4e9d,31a41e3d-4497-4cb6-b7f9-b7a23711404d,Matemática,4,70,2026
baff0cb8-bda1-43a4-9560-120d4eaefba0,31a41e3d-4497-4cb6-b7f9-b7a23711404d,Português,4.2,80,2026
9e1b3a81-589f-4703-a950-d05e7701b90b,31a41e3d-4497-4cb6-b7f9-b7a23711404d,História,4.4,57,2026
aeb9934f-69b9-4720-a0a9-c19436c151d6,31a41e3d-4497-4cb6-b7f9-b7a23711404d,Física,5.7,72,2026
0177af9c-c53b-4517-9cad-d29ebc6916d9,31a41e3d-4497-4cb6-b7f9-b7a23711404d,Química,8.8,76,2026
af0421ce-d350-4a03-8c59-799e25d33f62,4d089790-2766-454d-92fd-96394051c58c,Matemática,10,100,2026
296fbc91-ffe9-4a13-918d-9175c49c0bc9,4d089790-2766-454d-92fd-96394051c58c,Português,10,93,2026
2355f645-6620-45df-beda-d9fae3ee5b3b,4d089790-2766-454d-92fd-96394051c58c,História,10,84,2026
a2dd6978-44ab-4bab-9dc2-2ae702dd4c9c,4d089790-2766-454d-92fd-96394051c58c,Física,6.2,94,2026
dab8c110-223c-4f85-9b68-11ee048adfd6,4d089790-2766-454d-92fd-96394051c58c,Química,3.2,100,2026
1d7e6a59-7135-4753-bd12-542285236728,996411b8-e92b-4a59-87c9-2d598c21086d,Matemática,7.8,91,2026
7fccf98e-dea1-47f0-98e7-9b0deb247d9f,996411b8-e92b-4a59-87c9-2d598c21086d,Português,8.3,94,2026
5ff91214-38dd-4f86-a4bf-3f4e83524c7b,996411b8-e92b-4a59-87c9-2d598c21086d,História,10,92,2026
4218fd5c-ca28-43d5-b375-7b1277e6ec7b,996411b8-e92b-4a59-87c9-2d598c21086d,Física,7.3,70,2026
3e171297-d25a-4cad-bf8c-ac3df01c79cd,996411b8-e92b-4a59-87c9-2d598c21086d,Química,5.6,81,2026
feea50e8-88f3-4573-b5ee-857b0e6766de,cd381ace-1062-4b55-8c36-c72d84e26c62,Matemática,3.1,77,2026
83870466-75e3-4b73-8f6d-4a8a23a50713,cd381ace-1062-4b55-8c36-c72d84e26c62,Português,5.7,90,2026
b6ed93c2-e1c2-4e1d-a0ed-1f9b77c411f9,cd381ace-1062-4b55-8c36-c72d84e26c62,História,1.3,98,2026
1b37b894-5e80-46d4-95f4-acda87df8f8f,cd381ace-1062-4b55-8c36-c72d84e26c62,Física,9.1,91,2026
e90833cf-cf19-46c6-9e94-e9e0569971c0,cd381ace-1062-4b55-8c36-c72d84e26c62,Química,10,79,2026
62a54a20-c22f-452e-8635-da41bb8c5432,0182d48a-4eaa-4767-8453-252bd24d5922,Matemática,7.8,95,2026
a6e27272-4970-460b-b655-9420e4b74124,0182d48a-4eaa-4767-8453-252bd24d5922,Português,9.6,73,2026
5c00f523-0c73-4f85-a50e-59263f23ddf8,0182d48a-4eaa-4767-8453-252bd24d5922,História,8,77,2026
774c3469-fe03-4286-acdb-aa2ef919425b,0182d48a-4eaa-4767-8453-252bd24d5922,Física,4.6,73,2026
f24210f5-da55-499e-92b0-6a888c369fd1,0182d48a-4eaa-4767-8453-252bd24d5922,Química,8.9,86,2026
dc400609-959b-4255-a93e-711bbecdfb2e,fcfa9ba4-d462-498f-8e16-0ad430145b1d,Matemática,7.5,90,2026
0900b80b-486e-44cd-9a4d-d1cb3e78b3ea,fcfa9ba4-d462-498f-8e16-0ad430145b1d,Português,7.2,76,2026
